A worker cleaning the side of a giant potato.,A worker cleaning the side of a giant vegetable.,strict_entailment
A woman is near some playing children.,A woman is close to some playing children.,Paraphrasing
"A woman smiles and cleans, happy that her child is now not sick any more.","A woman smiles and cleans, pleased that her child is now not sick any more.",Paraphrasing
"A woman smiles and cleans, happy that her child is now not sick any more.","A woman smiles and cleans, glad that her child is now not sick any more.",Paraphrasing
"A woman smiles and cleans, happy that her child is now not sick any more.","A woman smiles and cleans, delighted that her child is now not sick any more.",Paraphrasing
A little girl with a broken arm is held by her mother.,A little girl with a broken arm is held by her mom.,Paraphrasing
A little girl with a broken arm is held by her mother.,A tiny girl with a broken arm is held by her mother.,Paraphrasing
A little girl with a broken arm is held by her mother.,A small girl with a broken arm is held by her mother.,Paraphrasing
The small fluffy white dog runs through the green grass with a tiny stick in its mouth.,The small fluffy white dog runs through the green grass with a little stick in its mouth.,Paraphrasing
The small fluffy white dog runs through the green grass with a tiny stick in its mouth.,The small fluffy white dog runs through the green grass with a small stick in its mouth.,Paraphrasing
The small fluffy white dog runs through the green grass with a tiny stick in its mouth.,The little fluffy white dog runs through the green grass with a tiny stick in its mouth.,Paraphrasing
a little girl hugging a huge egg,a little girl hugging an enormous egg,Paraphrasing
a little girl hugging a huge egg,a tiny girl hugging a huge egg,Paraphrasing
a little girl hugging a huge egg,a small girl hugging a huge egg,Paraphrasing
There are two people close to the motorcycle.,There are two people near the motorcycle.,Paraphrasing
A little girl teasing her mother,A small girl teasing her mother,Paraphrasing
A little girl teasing her mother,A little girl teasing her mom,Paraphrasing
A little girl teasing her mother,A tiny girl teasing her mother,Paraphrasing
A man leaves a little girl on the side of the road.,A man leaves a little girl on the side of the street.,Paraphrasing
A man leaves a little girl on the side of the road.,A man leaves a tiny girl on the side of the road.,Paraphrasing
A man leaves a little girl on the side of the road.,A man leaves a small girl on the side of the road.,Paraphrasing
Two sad men are in a small boat and spraying water at something.,Two sad men are in a tiny boat and spraying water at something.,Paraphrasing
Two sad men are in a small boat and spraying water at something.,Two miserable men are in a small boat and spraying water at something.,Paraphrasing
Two sad men are in a small boat and spraying water at something.,Two sad men are in a little boat and spraying water at something.,Paraphrasing
Four poor men are washing their clothes in a dirty puddle because they cannot afford to go to the laundromat.,Four poor men are washing their clothes in a dirty puddle because they cannot afford to come to the laundromat.,Paraphrasing
"Two women, each embracing a little girl, catch up at a small family gathering.","Two women, each embracing a tiny girl, catch up at a small family gathering.",Paraphrasing
"Two women, each embracing a little girl, catch up at a small family gathering.","Two women, each embracing a little girl, catch up at a little family gathering.",Paraphrasing
"Two women, each embracing a little girl, catch up at a small family gathering.","Two women, each embracing a small girl, catch up at a small family gathering.",Paraphrasing
"Two women, each embracing a little girl, catch up at a small family gathering.","Two women, each embracing a little girl, catch up at a tiny family gathering.",Paraphrasing
The small girl in the red shirt pushes her little brother on the baby swing.,The tiny girl in the red shirt pushes her little brother on the baby swing.,Paraphrasing
The small girl in the red shirt pushes her little brother on the baby swing.,The small girl in the red shirt pushes her small brother on the baby swing.,Paraphrasing
The small girl in the red shirt pushes her little brother on the baby swing.,The little girl in the red shirt pushes her little brother on the baby swing.,Paraphrasing
A child wearing a light blue sweatshirt stands near green and yellow vehicles.,A child wearing a light blue sweatshirt stands close to green and yellow vehicles.,Paraphrasing
A bike race on a small street.,A bike race on a tiny street.,Paraphrasing
A bike race on a small street.,A bike race on a little street.,Paraphrasing
A bike race on a small street.,A bike race on a small road.,Paraphrasing
The little girl is at the mall shopping with her mom,The tiny girl is at the mall shopping with her mom,Paraphrasing
The little girl is at the mall shopping with her mom,The little girl is at the mall shopping with her mother,Paraphrasing
The little girl is at the mall shopping with her mom,The small girl is at the mall shopping with her mom,Paraphrasing
A little boy sitting in the window of a taxi cab.,A small boy sitting in the window of a taxi cab.,Paraphrasing
A little girl stands on a cobblestone street and watches bubbles.,A tiny girl stands on a cobblestone street and watches bubbles.,Paraphrasing
A little girl stands on a cobblestone street and watches bubbles.,A small girl stands on a cobblestone street and watches bubbles.,Paraphrasing
A little girl stands on a cobblestone street and watches bubbles.,A little girl stands on a cobblestone road and watches bubbles.,Paraphrasing
A naked woman walking near people standing on benches.,A naked woman walking close to people standing on benches.,Paraphrasing
The young woman is drinking lemonade.,The young woman is drinking juice.,Paraphrasing
The man and woman are sitting close to the water.,The man and woman are sitting near the water.,Paraphrasing
Woman in small boat in the ocean close to shore.,Woman in little boat in the ocean close to shore.,Paraphrasing
Woman in small boat in the ocean close to shore.,Woman in small boat in the ocean near shore.,Paraphrasing
Woman in small boat in the ocean close to shore.,Woman in tiny boat in the ocean close to shore.,Paraphrasing
A little boy climbs a small hill.,A little boy climbs a tiny hill.,Paraphrasing
A little boy climbs a small hill.,A small boy climbs a small hill.,Paraphrasing
A little boy climbs a small hill.,A little boy climbs a little hill.,Paraphrasing
A woman is standing outside near many bicycles.,A woman is standing outside close to many bicycles.,Paraphrasing
A small country road.,A little country road.,Paraphrasing
A small country road.,A small country street.,Paraphrasing
A small country road.,A tiny country road.,Paraphrasing
A small white dog stands in the middle of a street.,A tiny white dog stands in the middle of a street.,Paraphrasing
A small white dog stands in the middle of a street.,A small white dog stands in the middle of a road.,Paraphrasing
A small white dog stands in the middle of a street.,A little white dog stands in the middle of a street.,Paraphrasing
"A little girl taking a stroll in a huge, manicured park.","A little girl taking a stroll in an enormous, manicured park.",Paraphrasing
"A little girl taking a stroll in a huge, manicured park.","A small girl taking a stroll in a huge, manicured park.",Paraphrasing
"A little girl taking a stroll in a huge, manicured park.","A tiny girl taking a stroll in a huge, manicured park.",Paraphrasing
A small dog standing in the middle of the street.,A little dog standing in the middle of the street.,Paraphrasing
A small dog standing in the middle of the street.,A small dog standing in the middle of the road.,Paraphrasing
A small dog standing in the middle of the street.,A tiny dog standing in the middle of the street.,Paraphrasing
old woman close to window,old woman near window,Paraphrasing
A fisherman is handling a wheel on a small boat near a dock.,A fisherman is handling a wheel on a little boat near a dock.,Paraphrasing
A fisherman is handling a wheel on a small boat near a dock.,A fisherman is handling a wheel on a small boat close to a dock.,Paraphrasing
A fisherman is handling a wheel on a small boat near a dock.,A fisherman is handling a wheel on a tiny boat near a dock.,Paraphrasing
"The boys are a part of a world-famous touring group, performing for a huge audience in Sydney, Australia.","The boys are a part of a world-famous touring group, performing for an enormous audience in Sydney, Australia.",Paraphrasing
A man and a woman walk down the street near the restaurant.,A man and a woman walk down the road near the restaurant.,Paraphrasing
A small group of people and an animal walk on a dirt road in a woods.,A small group of people and an animal walk on a dirt street in a woods.,Paraphrasing
A small group of people and an animal walk on a dirt road in a woods.,A tiny group of people and an animal walk on a dirt road in a woods.,Paraphrasing
A small group of people and an animal walk on a dirt road in a woods.,A little group of people and an animal walk on a dirt road in a woods.,Paraphrasing
The little girl is sitting on a small wicker chair wearing a cute yellow and white dress.,The small girl is sitting on a small wicker chair wearing a cute yellow and white dress.,Paraphrasing
The little girl is sitting on a small wicker chair wearing a cute yellow and white dress.,The little girl is sitting on a little wicker chair wearing a cute yellow and white dress.,Paraphrasing
The little girl is sitting on a small wicker chair wearing a cute yellow and white dress.,The tiny girl is sitting on a small wicker chair wearing a cute yellow and white dress.,Paraphrasing
A street scene in Japan showing a storefront.,A road scene in Japan showing a storefront.,Paraphrasing
A man jiggles bowling pins for the first time,A man jiggles bowling pins for the 1st time,Paraphrasing
There is water close to the woman.,There is water near the woman.,Paraphrasing
Lifeguards teaching local 3rd graders how to swim at pool.,Lifeguards teaching local third graders how to swim at pool.,Paraphrasing
A little girl dislikes her brother's throw of the football.,A tiny girl dislikes her brother's throw of the football.,Paraphrasing
"Four people are sitting on blue and green couches, while a fifth man sitting aside looks on, underneath a sprawling red tree.","Four people are sitting on blue and green couches, while a 5th man sitting aside looks on, underneath a sprawling red tree.",Paraphrasing
A woman dropped her belongings and is seated in a colorful chair is near some plants.,A woman dropped her belongings and is seated in a colorful chair is close to some plants.,Paraphrasing
The boy is near a little car.,The boy is close to a little car.,Paraphrasing
The boy is near a little car.,The boy is near a small car.,Paraphrasing
The boy is near a little car.,The boy is near a tiny car.,Paraphrasing
A little boy looking at the moon through binoculars.,A small boy looking at the moon through binoculars.,Paraphrasing
The quarterback tries to get a first down.,The quarterback tries to get a 1st down.,Paraphrasing
The woman is very happy,The woman is very joyful,Paraphrasing
The woman is very happy,The woman is very delighted,Paraphrasing
A small black dog is sitting on the couch.,A little black dog is sitting on the couch.,Paraphrasing
A small black dog is sitting on the couch.,A tiny black dog is sitting on the couch.,Paraphrasing
A small black dog is sitting on the couch.,A small black dog is sitting on the sofa.,Paraphrasing
Man holding a little girl in a street.,Man holding a tiny girl in a street.,Paraphrasing
Man holding a little girl in a street.,Man holding a small girl in a street.,Paraphrasing
Man holding a little girl in a street.,Man holding a little girl in a road.,Paraphrasing
The man and woman look very happy.,The man and woman look very pleased.,Paraphrasing
The man and woman look very happy.,The man and woman look very joyful.,Paraphrasing
The man and woman look very happy.,The man and woman look very delighted.,Paraphrasing
The man and woman look very happy.,The man and woman look very glad.,Paraphrasing
"The family is working to plant tomatoes, potatoes, and lettuce in their newly hoed garden.","The family is working to plant tomatoes, vegetables, and lettuce in their newly hoed garden.",strict_entailment
A little girl making arts and crafts with small umbrellas and corks.,A small girl making arts and crafts with small umbrellas and corks.,Paraphrasing
A little girl making arts and crafts with small umbrellas and corks.,A little girl making arts and crafts with little umbrellas and corks.,Paraphrasing
A little girl making arts and crafts with small umbrellas and corks.,A tiny girl making arts and crafts with small umbrellas and corks.,Paraphrasing
A man near some meat.,A man close to some meat.,Paraphrasing
A man near some sand.,A man close to some sand.,Paraphrasing
Several uniformed men carrying flags and guns are leading a parade contingent along a small town street.,Several uniformed men carrying flags and guns are leading a parade contingent along a tiny town street.,Paraphrasing
Several uniformed men carrying flags and guns are leading a parade contingent along a small town street.,Several uniformed men carrying flags and guns are leading a parade contingent along a little town street.,Paraphrasing
Several uniformed men carrying flags and guns are leading a parade contingent along a small town street.,Several uniformed men carrying flags and guns are leading a parade contingent along a small town road.,Paraphrasing
"Many people in the city street running in a marathon, next to the start line.","Many people in the city road running in a marathon, next to the start line.",Paraphrasing
An alternatively dressed woman stands on a small wooden platform with an accordion and watches another creatively dressed woman play the violin with various other people on the street behind them.,An alternatively dressed woman stands on a little wooden platform with an accordion and watches another creatively dressed woman play the violin with various other people on the street behind them.,Paraphrasing
An alternatively dressed woman stands on a small wooden platform with an accordion and watches another creatively dressed woman play the violin with various other people on the street behind them.,An alternatively dressed woman stands on a tiny wooden platform with an accordion and watches another creatively dressed woman play the violin with various other people on the street behind them.,Paraphrasing
An alternatively dressed woman stands on a small wooden platform with an accordion and watches another creatively dressed woman play the violin with various other people on the street behind them.,An alternatively dressed woman stands on a small wooden platform with an accordion and watches another creatively dressed woman play the violin with various other people on the road behind them.,Paraphrasing
A little boy stands near the sprinklers and squeals.,A small boy stands near the sprinklers and squeals.,Paraphrasing
Three dogs race each other to reach the ball first.,Three dogs race each other to reach the ball 1st.,Paraphrasing
The girl and the boy are dating and she is really happy,The girl and the boy are dating and she is really delighted,Paraphrasing
The girl and the boy are dating and she is really happy,The girl and the boy are dating and she is really glad,Paraphrasing
The girl and the boy are dating and she is really happy,The girl and the boy are dating and she is really pleased,Paraphrasing
There is a little girl helping her father,There is a small girl helping her father,Paraphrasing
There is a little girl helping her father,There is a little girl helping her dad,Paraphrasing
There is a little girl helping her father,There is a tiny girl helping her father,Paraphrasing
A man has a cane and is near two other people.,A man has a cane and is close to two other people.,Paraphrasing
The little girl is near a pool.,The tiny girl is near a pool.,Paraphrasing
The little girl is near a pool.,The small girl is near a pool.,Paraphrasing
The little girl is near a pool.,The little girl is close to a pool.,Paraphrasing
A little girl balancing on a ledge on the side of the street.,A small girl balancing on a ledge on the side of the street.,Paraphrasing
A little girl balancing on a ledge on the side of the street.,A little girl balancing on a ledge on the side of the road.,Paraphrasing
A little girl balancing on a ledge on the side of the street.,A tiny girl balancing on a ledge on the side of the street.,Paraphrasing
little girl trying to comb her mother.,tiny girl trying to comb her mother.,Paraphrasing
little girl trying to comb her mother.,small girl trying to comb her mother.,Paraphrasing
little girl trying to comb her mother.,little girl trying to comb her mom.,Paraphrasing
"A couple is sitting along side a canal and kissing, while a woman in red sits near them and looks uncomfortable.","A couple is sitting along side a canal and kissing, while a woman in red sits close to them and looks uncomfortable.",Paraphrasing
"A little girl is standing on the street, holding a red bag.","A little girl is standing on the road, holding a red bag.",Paraphrasing
"A little girl is standing on the street, holding a red bag.","A tiny girl is standing on the street, holding a red bag.",Paraphrasing
"A little girl is standing on the street, holding a red bag.","A small girl is standing on the street, holding a red bag.",Paraphrasing
A little girl is looking at her mother.,A little girl is looking at her mom.,Paraphrasing
A little girl is looking at her mother.,A small girl is looking at her mother.,Paraphrasing
A little girl is looking at her mother.,A tiny girl is looking at her mother.,Paraphrasing
"A woman is selling potatoes, carrots and onions in front of a low wall.","A woman is selling vegetables, carrots and onions in front of a low wall.",strict_entailment
